122.37,2.7742,106.56,2.508,267.24,3.6501,957.51,346,2,989,22.9,47.8,53.852,919.65,859.69,808.81,851.47,1034,1.2e+10,0.78723,1.0697,1.0629,24.733,7.354e+05,0.82349,0.0032581,-0.17579,0.0047823,0.17585,15.085,0.0030166,0.003227,33.487,1.4799
122.33,2.7967,106.53,2.5326,269.8,3.632,940.85,16,1.8,989,22.9,48.2,53.692,927.23,867.5,816.83,858.89,1043.8,1.2e+10,0.78862,1.0689,1.062,24.754,7.354e+05,0.82282,0.0032561,-0.17637,0.042851,0.1815,15.093,0.0030161,0.0032238,33.465,1.4823
122.47,2.8183,106.64,2.5493,271.86,3.6109,814.27,1,1.1,989,22.9,49.3,53.676,929.86,871.79,824.56,865.07,1050.4,1.2e+10,0.78765,1.0666,1.0573,24.764,7.354e+05,0.82356,0.0032578,-0.19209,0.017606,0.19289,15.101,0.0030308,0.0032327,33.496,1.4848
122.53,2.8197,106.74,2.5532,272.53,3.6089,1083.4,22,2.8,988.9,22.9,48.3,53.003,934.04,875,823.85,866.31,1051.5,1.2e+10,0.7888,1.0675,1.0621,24.79,7.354e+05,0.82388,0.0032548,-0.18208,0.041129,0.18667,15.11,0.0030188,0.0032225,33.228,1.4872
122.52,2.8146,106.74,2.5505,272.23,3.6245,756.89,29,2.6,988.9,22.9,47.8,51.273,931.56,875,823.27,866.31,1050.4,1.2e+10,0.78946,1.0646,1.0628,24.763,7.354e+05,0.82474,0.0032489,-0.18379,0.049529,0.19035,15.118,0.0030214,0.0032167,32.58,1.4897
122.54,2.8258,106.74,2.5374,270.85,3.6092,1276.5,2,2.4,988.9,22.9,47.3,52.074,931.87,875.15,827.43,865.07,1051.5,1.2e+10,0.78218,1.0648,1.0577,24.673,7.354e+05,0.82271,0.0032665,-0.19959,0.056108,0.20733,15.126,0.0030323,0.0032289,32.849,1.4922
122.61,2.803,106.9,2.5341,270.89,3.6974,2117.5,344,1.7,988.9,22.9,45.3,51.801,889.77,838.11,788.04,820.55,1011,1.2e+10,0.78817,1.0616,1.0635,26.015,7.354e+05,0.81163,0.0034161,-0.15887,-0.08827,0.18175,15.143,0.0031503,0.0033445,32.829,1.4971
122.47,2.8109,106.68,2.5427,271.26,3.6117,798.34,3,2.9,988.9,23,44.8,52.154,930.48,875.15,826.71,866.31,1052.6,1.2e+10,0.78795,1.0632,1.0586,24.674,7.354e+05,0.82302,0.0032447,-0.17973,-0.0060505,0.17983,15.151,0.003021,0.0032119,32.972,1.4997
122.48,2.807,106.65,2.5387,270.76,3.6138,650,20,2.3,988.9,23.1,45.1,51.353,925.84,869.03,821.98,860.13,1049.3,1.2e+10,0.78757,1.0654,1.0572,24.806,7.354e+05,0.81971,0.0032635,-0.17573,0.0036809,0.17576,15.16,0.0030319,0.0032301,32.743,1.5022
122.43,2.7635,106.61,2.5001,266.53,3.6593,729.36,342,1.6,988.9,23.1,45.5,51.545,916.86,863.67,813.68,855.18,1040.6,1.2e+10,0.78779,1.0616,1.0614,24.56,7.354e+05,0.82185,0.0032314,-0.17431,0.0049484,0.17438,15.168,0.0030141,0.0031997,32.872,1.5047
